apartment_id,case_number,distance_miles
42,C25-1573,2.190664488678546
42,C25-1574,0.8980461728567608
42,C25-1571,1.4809862739259654
42,C25-1572,1.5034811861040374
42,C25-1568,1.9810464686167875
42,C25-1569,1.5998853039143723
42,C25-1570,1.3396999747633167
42,C25-1560,2.1722928508498907
42,C25-1561,1.6175236921240865
42,C25-1562,1.025070121873901
42,C25-1563,1.4322507434589682
42,C25-1565,1.2713157410115892
42,C25-1567,1.5282716443895248
42,C25-1556,1.491919206666174
42,C25-1557,1.190129828008711
42,C25-1558,1.190129828008711
42,C25-1553,1.0667861087586337
42,C25-1554,1.7341545325000982
42,C25-1555,1.6438699122671072
42,C25-1550,1.2060464086827394
42,C25-1551,1.0967078265315908
42,C25-1552,1.359120994568421
42,C25-1543,1.359120994568421
42,C25-1544,1.097520915539724
42,C25-1545,0.9668853730732905
42,C25-1546,1.4935929523729572
42,C25-1547,1.9860868860278384
42,C25-1548,1.6175236921240865
42,C25-1549,1.5998853039143723
42,C25-1539,1.1199403294088646
42,C25-1540,1.3107190892526326
42,C25-1541,1.1138715321229704
42,C25-1542,1.0680778845434533
42,C25-1537,1.9009736313402068
42,C25-1538,1.0065042290679571
42,C25-1526,1.0065042290679571
42,C25-1527,1.0471723961724175
42,C25-1528,1.4708395089674013
42,C25-1529,1.359120994568421
42,C25-1530,1.1138715321229704
42,C25-1531,1.1819937381751817
42,C25-1532,0.9346117811529108
42,C25-1533,0.866557077373858
42,C25-1534,1.1096415739560788
42,C25-1535,1.3107190892526326
42,C25-1536,0.9843523893866728
42,C25-1521,3.068525962120168
42,C25-1522,1.4322507434589682
42,C25-1523,0.933068887766775
42,C25-1524,0.9294947976120984
42,C25-1525,1.0680778845434533
42,C25-1517,0.8116204439354087
42,C25-1518,0.9346117811529108
42,C25-1519,0.6022489727104212
42,C25-1520,1.2797430273723716
42,C25-1512,1.9794604576794972
42,C25-1513,1.3421449452309036
42,C25-1514,1.2587408946213205
42,C25-1515,0.8649323072065404
42,C25-1516,1.0622406119245902
42,C25-1508,0.9346117811529108
42,C25-1510,1.544995676391466
42,C25-1511,1.4888422402919135
42,C25-1502,0.8048990875414825
42,C25-1503,1.0910028907255722
42,C25-1504,0.9346117811529108
42,C25-1505,1.4251742233585196
42,C25-1506,1.0680778845434533
42,C25-1507,1.4935929523729572
42,C25-1500,0.8116204439354087
42,C25-1501,1.3983437342359395
42,C25-1494,2.5540412048103445
42,C25-1495,1.2587408946213205
42,C25-1496,1.1819937381751817
42,C25-1497,0.9346117811529108
42,C25-1498,1.1485793051649698
42,C25-1499,1.5329831883445477
42,C25-1489,0.9907290166834465
42,C25-1490,0.928214913334891
42,C25-1491,0.928214913334891
42,C25-1492,1.025070121873901
42,C25-1493,1.5046081169752457
42,C25-1487,2.149575300291134
42,C25-1488,2.12399888465439
42,C25-1479,1.8410498595646907
42,C25-1480,1.0079584597118
42,C25-1481,1.0670890790266965
42,C25-1482,2.0734562957468254
42,C25-1483,1.0471723961724175
42,C25-1484,1.5746945954260392
42,C25-1485,1.3983437342359395
42,C25-1486,1.3421449452309036
42,C25-1470,1.4146742984111123
42,C25-1471,1.1889785203729906
42,C25-1472,0.962943706762935
42,C25-1473,1.3182661109586182
42,C25-1474,1.8537147807602148
42,C25-1475,1.2585804131726215
42,C25-1476,1.2585804131726215
42,C25-1478,1.6486572059927385
42,C25-1464,0.9346117811529108
42,C25-1465,3.031609740356678
42,C25-1466,1.2713157410115892
42,C25-1467,1.28281107897811
42,C25-1468,1.0065042290679571
42,C25-1469,1.1826088013050582
42,C25-1459,1.3893051314880913
42,C25-1460,1.6486572059927385
42,C25-1461,1.4918910446950475
42,C25-1462,1.2714586222905824
42,C25-1463,1.0065042290679571
42,C25-1451,1.9794604576794972
42,C25-1452,0.7235681614481078
42,C25-1453,1.1199403294088646
42,C25-1454,1.3668243230112114
42,C25-1455,1.5316224414295214
42,C25-1456,1.3668243230112114
42,C25-1457,1.4419212501634777
42,C25-1458,1.2585804131726215
42,C25-1448,1.5329831883445477
42,C25-1449,1.455453161406422
42,C25-1450,1.50491689256849
42,C25-1440,2.0292714460985266
42,C25-1441,1.3396999747633167
42,C25-1442,1.4809862739259654
42,C25-1444,1.8410498595646907
42,C25-1446,0.9083738483152264
42,C25-1447,1.4935929523729572
42,C25-1423,0.8223355552930127
42,C25-1424,2.149575300291134
42,C25-1425,1.5631196768230766
42,C25-1426,2.0292714460985266
42,C25-1427,2.4818955747104994
42,C25-1428,1.2508281826227388
42,C25-1429,1.6104974380764623
42,C25-1430,1.6986324992463295
42,C25-1431,1.3668243230112114
42,C25-1432,1.3879823856339983
42,C25-1433,1.2020395110614388
42,C25-1434,1.3668243230112114
42,C25-1435,1.025070121873901
42,C25-1436,0.9391808193333774
42,C25-1437,1.4666095578395677
42,C25-1438,1.5046081169752457
42,C25-1439,1.359120994568421
42,C25-1419,0.9083738483152264
42,C25-1420,1.3668243230112114
42,C25-1421,1.9860868860278384
42,C25-1422,1.3396999747633167
42,C25-1408,1.2587408946213205
42,C25-1409,1.4181203463430867
42,C25-1410,1.2713157410115892
42,C25-1411,1.3182661109586182
42,C25-1412,1.0471723961724175
42,C25-1413,1.2397597458064946
42,C25-1414,1.0471723961724175
42,C25-1415,1.3396999747633167
42,C25-1416,1.1485793051649698
42,C25-1417,1.6355698497206979
42,C25-1418,1.9319520786726245
42,C25-1398,1.0065042290679571
42,C25-1399,1.3668243230112114
42,C25-1400,2.0292714460985266
42,C25-1401,0.9668853730732905
42,C25-1402,0.8116204439354087
42,C25-1404,1.0471723961724175
42,C25-1405,1.420175412147133
42,C25-1406,1.0471723961724175
42,C25-1407,1.5034811861040374
42,C25-1381,1.6616563931282082
42,C25-1382,1.0680778845434533
42,C25-1383,1.3421449452309036
42,C25-1374,1.2713157410115892
42,C25-1375,0.8662274561684681
42,C25-1376,1.3893051314880913
42,C25-1377,0.8649323072065404
42,C25-1378,0.9082653493305752
42,C25-1379,0.9346117811529108
42,C25-1380,0.9294947976120984
42,C25-1370,1.190129828008711
42,C25-1371,1.4181203463430867
42,C25-1372,0.9294947976120984
42,C25-1373,1.2713157410115892
42,C25-1366,1.3879823856339983
42,C25-1367,1.1819937381751817
42,C25-1368,1.9319520786726245
42,C25-1369,1.0065042290679571
42,C25-1355,0.9130829951075623
42,C25-1356,1.5631196768230766
42,C25-1357,1.9009736313402068
42,C25-1358,1.4935929523729572
42,C25-1359,1.0927871293734643
42,C25-1360,1.2585804131726215
42,C25-1362,1.50491689256849
42,C25-1363,1.2585804131726215
42,C25-1364,1.597643564105815
42,C25-1365,1.2713157410115892
42,C25-1349,1.4935929523729572
42,C25-1350,1.9146221375316668
42,C25-1351,1.4881439725159602
42,C25-1352,0.9142682169049934
42,C25-1353,3.3504164719377423
42,C25-1344,1.6104974380764623
42,C25-1345,1.0967078265315908
42,C25-1346,1.4410114151611721
42,C25-1347,1.131600007738147
42,C25-1348,2.0734562957468254
42,C25-1336,1.5646839702344717
42,C25-1337,0.9907290166834465
42,C25-1338,1.401015701713002
42,C25-1339,1.2716126505673198
42,C25-1340,1.2713157410115892
42,C25-1341,1.0065042290679571
42,C25-1342,1.597643564105815
42,C25-1343,1.5285580032895296
42,C25-1324,1.5316224414295214
42,C25-1325,1.3141640972436357
42,C25-1326,0.8649323072065404
42,C25-1327,0.969009880458752
42,C25-1328,1.3776857862599223
42,C25-1329,2.1963889225920843
42,C25-1330,1.2716126505673198
42,C25-1331,1.9420841796062
42,C25-1332,0.9939007212097282
42,C25-1333,1.2713157410115892
42,C25-1334,1.459547594711801
42,C25-1335,1.3245492596214918
42,C25-1316,1.3107190892526326
42,C25-1317,1.0134090150557333
42,C25-1318,1.5282716443895248
42,C25-1319,1.3893051314880913
42,C25-1320,1.2716126505673198
42,C25-1321,0.8116204439354087
42,C25-1322,1.2713157410115892
42,C25-1323,0.6022489727104212
42,C25-1310,1.146754747256277
42,C25-1311,0.8649323072065404
42,C25-1312,2.0734562957468254
42,C25-1313,1.6053371755081072
42,C25-1314,1.420175412147133
42,C25-1315,1.0374391859863084
42,C25-1302,1.500673625838586
42,C25-1303,0.9346117811529108
42,C25-1304,0.9082653493305752
42,C25-1305,1.5457927219004086
42,C25-1306,0.8116204439354087
42,C25-1307,1.2585804131726215
42,C25-1308,1.2585804131726215
42,C25-1297,1.2714586222905824
42,C25-1298,1.2713157410115892
42,C25-1299,1.4338365835658031
42,C25-1300,1.432919815464339
42,C25-1301,1.0065042290679571
42,C25-1289,1.2887363799421365
42,C25-1290,1.359120994568421
42,C25-1291,1.359120994568421
42,C25-1292,2.0292714460985266
42,C25-1293,1.0065042290679571
42,C25-1294,1.2397438748760443
42,C25-1295,1.0471723961724175
42,C25-1296,1.7700822105875973
42,C25-1284,2.2495522177483345
42,C25-1285,1.1512238500679919
42,C25-1286,1.359120994568421
42,C25-1287,1.1485793051649698
42,C25-1279,0.9725890591219404
42,C25-1280,1.0680778845434533
42,C25-1281,0.8116204439354087
42,C25-1282,1.135244069335272
42,C25-1283,0.9346117811529108
42,C25-1273,0.9346117811529108
42,C25-1274,0.8945442100475719
42,C25-1275,1.0263514202261326
42,C25-1276,1.4642230367161269
42,C25-1277,1.9009736313402068
42,C25-1278,1.2716126505673198
42,C25-1265,0.9346117811529108
42,C25-1266,1.4696567422105435
42,C25-1267,1.3505758186607317
42,C25-1268,1.0514453682786662
42,C25-1269,1.0514453682786662
42,C25-1270,0.8988778255890033
42,C25-1271,1.0471723961724175
42,C25-1272,2.1679112211719263
42,C25-1262,0.8116204439354087
42,C25-1263,1.2425269433562358
42,C25-1264,0.8649323072065404
42,C25-1253,1.9319520786726245
42,C25-1254,1.359120994568421
42,C25-1255,1.3886440563269922
42,C25-1256,1.4044142803649173
42,C25-1257,1.4153659593282908
42,C25-1258,0.8945442100475719
42,C25-1259,1.2204344094365405
42,C25-1260,0.9241389864569437
42,C25-1261,1.9860868860278384
42,C25-1247,1.0680778845434533
42,C25-1248,1.0680778845434533
42,C25-1249,2.880851146073748
42,C25-1250,1.3879823856339983
42,C25-1251,1.5998853039143723
42,C25-1252,1.131600007738147
43,C25-1588,2.120831981816916
43,C25-1589,1.630712091754073
43,C25-1590,2.1856595924684026
43,C25-1591,2.0777112255565164
43,C25-1592,1.4967655728414322
43,C25-1593,2.2250110709900635
43,C25-1580,1.8987748890110991
43,C25-1581,2.601290887800456
43,C25-1582,2.0480507995267505
43,C25-1583,1.7532914068794228
43,C25-1584,2.3322130265955163
43,C25-1585,1.1063406331546244
43,C25-1586,1.6917269306139413
43,C25-1587,2.216026864045612
43,C25-1578,2.045930314750804
43,C25-1579,1.9967264915621974
43,C25-1577,1.6789533706474342
43,C25-1575,1.9967264915621974
43,C25-1576,1.584406526212646
43,C25-1573,3.0971910483757674
43,C25-1574,1.5623716654271989
43,C25-1571,2.4338428549744324
43,C25-1572,2.134947520126029
43,C25-1568,2.6385743240095736
43,C25-1569,2.2250110709900635
43,C25-1570,2.300436026812773
43,C25-1560,2.5741117232159136
43,C25-1561,2.2605615836680846
43,C25-1562,1.589887803355402
43,C25-1563,2.3804600291642797
43,C25-1565,2.117629440888632
43,C25-1567,2.1786612805562253
43,C25-1556,2.3261081629654985
43,C25-1557,2.0777112255565164
43,C25-1558,2.0777112255565164
43,C25-1553,2.1295893103849832
43,C25-1554,2.478175341085639
43,C25-1555,2.7155069750492555
43,C25-1550,1.7932396698156867
43,C25-1551,1.9967264915621974
43,C25-1552,2.3322130265955163
43,C25-1543,2.3322130265955163
43,C25-1544,1.9475157988869631
43,C25-1545,1.8009016471864296
43,C25-1546,2.1867468393853424
43,C25-1547,2.9112546345348878
43,C25-1548,2.2605615836680846
43,C25-1549,2.2250110709900635
43,C25-1539,1.8928652379148037
43,C25-1540,2.084401539889739
43,C25-1541,1.6652960920234499
43,C25-1542,1.976708105235973
43,C25-1537,2.759469870620446
43,C25-1538,1.6917269306139413
43,C25-1526,1.6917269306139413
43,C25-1527,1.7459129015510286
43,C25-1528,2.314493726429831
43,C25-1529,2.3322130265955163
43,C25-1530,1.6652960920234499
43,C25-1531,2.0486808159278844
43,C25-1532,1.629210800044025
43,C25-1533,1.6696675412631332
43,C25-1534,1.6361200272874121
43,C25-1535,2.084401539889739
43,C25-1536,1.4970663753587006
43,C25-1521,3.767866983369089
43,C25-1522,2.3804600291642797
43,C25-1523,1.4110874111671228
43,C25-1524,1.5752032008005814
43,C25-1525,1.976708105235973
43,C25-1517,1.584406526212646
43,C25-1518,1.629210800044025
43,C25-1519,1.1095308955976804
43,C25-1520,2.2235142055424055
43,C25-1512,2.8223192774166654
43,C25-1513,1.9486261739068735
43,C25-1514,2.1338691320194205
43,C25-1515,1.630712091754073
43,C25-1516,1.9418845379109746
43,C25-1508,1.629210800044025
43,C25-1510,2.1257073289711252
43,C25-1511,1.8972518539422116
43,C25-1502,0.8632442879224743
43,C25-1503,2.0058167836960656
43,C25-1504,1.629210800044025
43,C25-1505,2.015054540202793
43,C25-1506,1.976708105235973
43,C25-1507,2.1867468393853424
43,C25-1500,1.584406526212646
43,C25-1501,1.8198310424923214
43,C25-1494,3.4682016738667967
43,C25-1495,2.1338691320194205
43,C25-1496,2.0486808159278844
43,C25-1497,1.629210800044025
43,C25-1498,2.0551302410914714
43,C25-1499,2.216026864045612
43,C25-1489,1.5341490559013948
43,C25-1490,1.5500288590649383
43,C25-1491,1.5500288590649383
43,C25-1492,1.589887803355402
43,C25-1493,2.1813577010091616
43,C25-1487,3.0727428295803003
43,C25-1488,3.058325821288407
43,C25-1479,2.728099855909496
43,C25-1480,1.52272267172785
43,C25-1481,1.8995420516459556
43,C25-1482,3.004326057222007
43,C25-1483,1.7459129015510286
43,C25-1484,2.2373453322282897
43,C25-1485,1.8198310424923214
43,C25-1486,1.9486261739068735
43,C25-1470,2.1646886788672504
43,C25-1471,1.9629445179217262
43,C25-1472,1.580937249681491
43,C25-1473,1.8726257632945622
43,C25-1474,2.7209187263045123
43,C25-1475,1.9586332830150943
43,C25-1476,1.9586332830150943
43,C25-1478,2.2656410196421537
43,C25-1464,1.629210800044025
43,C25-1465,3.9132680099442037
43,C25-1466,2.117629440888632
43,C25-1467,2.194948757183872
43,C25-1468,1.6917269306139413
43,C25-1469,1.9211798610935045
43,C25-1459,2.0781282757621784
43,C25-1460,2.2656410196421537
43,C25-1461,2.4646645534399285
43,C25-1462,2.0132198807435007
43,C25-1463,1.6917269306139413
43,C25-1451,2.8223192774166654
43,C25-1452,1.1349477726483308
43,C25-1453,1.8928652379148037
43,C25-1454,2.12165620703428
43,C25-1455,2.4676368445151637
43,C25-1456,2.12165620703428
43,C25-1457,2.2656252091536575
43,C25-1458,1.9586332830150943
43,C25-1448,2.216026864045612
43,C25-1449,2.3926358919047557
43,C25-1450,2.2793651031918314
43,C25-1440,2.854085113626856
43,C25-1441,2.300436026812773
43,C25-1442,2.4338428549744324
43,C25-1444,2.728099855909496
43,C25-1446,1.8055147297982976
43,C25-1447,2.1867468393853424
43,C25-1423,1.5537877031856724
43,C25-1424,3.0727428295803003
43,C25-1425,2.484928340069968
43,C25-1426,2.854085113626856
43,C25-1427,3.3784938303973324
43,C25-1428,1.9014489369063237
43,C25-1429,1.999083408663869
43,C25-1430,2.6706317585875485
43,C25-1431,2.12165620703428
43,C25-1432,2.342702671813471
43,C25-1433,1.7624445960204946
43,C25-1434,2.12165620703428
43,C25-1435,1.589887803355402
43,C25-1436,1.657574273831994
43,C25-1437,2.120831981816916
43,C25-1438,2.1813577010091616
43,C25-1439,2.3322130265955163
43,C25-1419,1.8055147297982976
43,C25-1420,2.12165620703428
43,C25-1421,2.9112546345348878
43,C25-1422,2.300436026812773
43,C25-1408,2.1338691320194205
43,C25-1409,1.8538658047567431
43,C25-1410,2.117629440888632
43,C25-1411,1.8726257632945622
43,C25-1412,1.7459129015510286
43,C25-1413,1.7547245953816353
43,C25-1414,1.7459129015510286
43,C25-1415,2.300436026812773
43,C25-1416,2.0551302410914714
43,C25-1417,2.434888830784466
43,C25-1418,2.852171851613781
43,C25-1398,1.6917269306139413
43,C25-1399,2.12165620703428
43,C25-1400,2.854085113626856
43,C25-1401,1.8009016471864296
43,C25-1402,1.584406526212646
43,C25-1404,1.7459129015510286
43,C25-1405,2.1713817775204953
43,C25-1406,1.7459129015510286
43,C25-1407,2.134947520126029
43,C25-1381,2.301662700367614
43,C25-1382,1.976708105235973
43,C25-1383,1.9486261739068735
43,C25-1374,2.117629440888632
43,C25-1375,1.549155050959012
43,C25-1376,2.0781282757621784
43,C25-1377,1.630712091754073
43,C25-1378,1.6544172313936256
43,C25-1379,1.629210800044025
43,C25-1380,1.5752032008005814
43,C25-1370,2.0777112255565164
43,C25-1371,1.8538658047567431
43,C25-1372,1.5752032008005814
43,C25-1373,2.117629440888632
43,C25-1366,2.342702671813471
43,C25-1367,2.0486808159278844
43,C25-1368,2.852171851613781
43,C25-1369,1.6917269306139413
43,C25-1355,1.42787931195799
43,C25-1356,2.484928340069968
43,C25-1357,2.759469870620446
43,C25-1358,2.1867468393853424
43,C25-1359,1.7978582588244032
43,C25-1360,1.9586332830150943
43,C25-1362,2.2793651031918314
43,C25-1363,1.9586332830150943
43,C25-1364,2.2484874394296503
43,C25-1365,2.117629440888632
43,C25-1349,2.1867468393853424
43,C25-1350,2.763081041605596
43,C25-1351,2.29389482690917
43,C25-1352,1.6461593289488852
43,C25-1353,4.118578693291021
43,C25-1344,1.999083408663869
43,C25-1345,1.9967264915621974
43,C25-1346,2.106672213469524
43,C25-1347,2.0480507995267505
43,C25-1348,3.004326057222007
43,C25-1336,1.9929144048401892
43,C25-1337,1.5341490559013948
43,C25-1338,2.3358343510799253
43,C25-1339,1.9243477216436282
43,C25-1340,2.117629440888632
43,C25-1341,1.6917269306139413
43,C25-1342,2.2484874394296503
43,C25-1343,2.3922190349743504
43,C25-1324,2.4676368445151637
43,C25-1325,1.6725437441193722
43,C25-1326,1.630712091754073
43,C25-1327,1.293605824838253
43,C25-1328,2.339246160711643
43,C25-1329,3.134776014126403
43,C25-1330,1.9243477216436282
43,C25-1331,2.64926131978044
43,C25-1332,1.83298501866241
43,C25-1333,2.117629440888632
43,C25-1334,2.0852757139354385
43,C25-1335,2.252777567500376
43,C25-1316,2.084401539889739
43,C25-1317,1.5608915770570357
43,C25-1318,2.1786612805562253
43,C25-1319,2.0781282757621784
43,C25-1320,1.9243477216436282
43,C25-1321,1.584406526212646
43,C25-1322,2.117629440888632
43,C25-1323,1.1095308955976804
43,C25-1310,0.9872243929567357
43,C25-1311,1.630712091754073
43,C25-1312,3.004326057222007
43,C25-1313,2.0323465137358494
43,C25-1314,2.1713817775204953
43,C25-1315,1.879436433633293
43,C25-1302,2.393041552886079
43,C25-1303,1.629210800044025
43,C25-1304,1.6544172313936256
43,C25-1305,2.181629651294493
43,C25-1306,1.584406526212646
43,C25-1307,1.9586332830150943
43,C25-1308,1.9586332830150943
43,C25-1297,2.0132198807435007
43,C25-1298,2.117629440888632
43,C25-1299,1.947679804169784
43,C25-1300,2.1516955487869374
43,C25-1301,1.6917269306139413
43,C25-1289,2.1684433754552868
43,C25-1290,2.3322130265955163
43,C25-1291,2.3322130265955163
43,C25-1292,2.854085113626856
43,C25-1293,1.6917269306139413
43,C25-1294,2.153904577092394
43,C25-1295,1.7459129015510286
43,C25-1296,2.839528339082376
43,C25-1284,3.160766057541341
43,C25-1285,1.9743886493386573
43,C25-1286,2.3322130265955163
43,C25-1287,2.0551302410914714
43,C25-1279,1.5960128481309723
43,C25-1280,1.976708105235973
43,C25-1281,1.584406526212646
43,C25-1282,2.0091017687303205
43,C25-1283,1.629210800044025
43,C25-1273,1.629210800044025
43,C25-1274,1.58344830939668
43,C25-1275,1.7560796155814462
43,C25-1276,2.368201450404067
43,C25-1277,2.759469870620446
43,C25-1278,1.9243477216436282
43,C25-1265,1.629210800044025
43,C25-1266,2.398782121130816
43,C25-1267,1.782904212328004
43,C25-1268,1.7682876411152448
43,C25-1269,1.7682876411152448
43,C25-1270,1.406793526294828
43,C25-1271,1.7459129015510286
43,C25-1272,3.0848817510961957
43,C25-1262,1.584406526212646
43,C25-1263,1.6791638166107539
43,C25-1264,1.630712091754073
43,C25-1253,2.852171851613781
43,C25-1254,2.3322130265955163
43,C25-1255,1.944849957316596
43,C25-1256,2.065402962667919
43,C25-1257,2.3432913502920947
43,C25-1258,1.58344830939668
43,C25-1259,1.8858408996928586
43,C25-1260,1.6185442718430245
43,C25-1261,2.9112546345348878
43,C25-1247,1.976708105235973
43,C25-1248,1.976708105235973
43,C25-1249,3.780596063692799
43,C25-1250,2.342702671813471
43,C25-1251,2.2250110709900635
43,C25-1252,2.0480507995267505
44,C25-1588,2.342282829587749
44,C25-1589,2.3192321479964084
44,C25-1590,1.7548596981053766
44,C25-1591,1.9013824392588077
44,C25-1592,2.601695646846327
44,C25-1593,2.3940153422914507
44,C25-1580,2.1379131361215817
44,C25-1581,3.2857472796224596
44,C25-1582,1.8665327371879181
44,C25-1583,2.4506004880431425
44,C25-1584,1.5559722046388618
44,C25-1585,3.001662401101245
44,C25-1586,2.3929098159213407
44,C25-1587,2.2704748611031675
44,C25-1578,2.2518179718859046
44,C25-1579,1.927749547431146
44,C25-1577,2.817482341013809
44,C25-1575,1.927749547431146
44,C25-1576,2.335181068910029
44,C25-1573,1.4797489031393556
44,C25-1574,2.464599543714585
44,C25-1571,1.5429881449050147
44,C25-1572,2.386464515368559
44,C25-1568,2.3258160650929702
44,C25-1569,2.3940153422914507
44,C25-1570,1.6080132535030136
44,C25-1560,2.964827737516384
44,C25-1561,2.353528145599326
44,C25-1562,2.5768041282049396
44,C25-1563,1.5879706164787473
44,C25-1565,1.9602980657037161
44,C25-1567,2.343712736830186
44,C25-1556,1.9013152257081571
44,C25-1557,1.9013824392588077
44,C25-1558,1.9013824392588077
44,C25-1553,1.6063984555106512
44,C25-1554,2.0946161751967605
44,C25-1555,1.0012643143474143
44,C25-1550,2.507598026309448
44,C25-1551,1.927749547431146
44,C25-1552,1.5559722046388618
44,C25-1543,1.5559722046388618
44,C25-1544,2.039474265895483
44,C25-1545,2.1439724337697417
44,C25-1546,2.2531741428782115
44,C25-1547,1.4303104878562827
44,C25-1548,2.353528145599326
44,C25-1549,2.3940153422914507
44,C25-1539,2.1894723491799337
44,C25-1540,2.115669393940554
44,C25-1541,2.5805334133504148
44,C25-1542,1.9262150132018887
44,C25-1537,1.7136829487250254
44,C25-1538,2.3929098159213407
44,C25-1526,2.3929098159213407
44,C25-1527,2.355730536651938
44,C25-1528,1.8827486580664239
44,C25-1529,1.5559722046388618
44,C25-1530,2.5805334133504148
44,C25-1531,1.9561620701870996
44,C25-1532,2.4039329943385965
44,C25-1533,2.2556852927886526
44,C25-1534,2.6191384160741564
44,C25-1535,2.115669393940554
44,C25-1536,2.658491950350758
44,C25-1521,2.5185617929243875
44,C25-1522,1.5879706164787473
44,C25-1523,2.712572847229603
44,C25-1524,2.481735685870692
44,C25-1525,1.9262150132018887
44,C25-1517,2.335181068910029
44,C25-1518,2.4039329943385965
44,C25-1519,2.758029835330456
44,C25-1520,1.6981426727819544
44,C25-1512,1.7584582068439623
44,C25-1513,2.4534091733664156
44,C25-1514,1.8948113162411753
44,C25-1515,2.3192321479964084
44,C25-1516,1.9948487504530361
44,C25-1508,2.4039329943385965
44,C25-1510,2.4888794386497346
44,C25-1511,2.7992910274543066
44,C25-1502,3.1210076204032804
44,C25-1503,1.8968887230355715
44,C25-1504,2.4039329943385965
44,C25-1505,2.4765329830624747
44,C25-1506,1.9262150132018887
44,C25-1507,2.2531741428782115
44,C25-1500,2.335181068910029
44,C25-1501,2.770690955898212
44,C25-1494,1.4553542477531247
44,C25-1495,1.8948113162411753
44,C25-1496,1.9561620701870996
44,C25-1497,2.4039329943385965
44,C25-1498,1.8798610746881999
44,C25-1499,2.2704748611031675
44,C25-1489,2.614769737040844
44,C25-1490,2.5177221148029085
44,C25-1491,2.5177221148029085
44,C25-1492,2.5768041282049396
44,C25-1493,2.2883740711381004
44,C25-1487,1.40690985668522
44,C25-1488,1.3575502547927063
44,C25-1479,1.6225792521296174
44,C25-1480,2.65164540173607
44,C25-1481,2.0928782144025417
44,C25-1482,1.383960970161394
44,C25-1483,2.355730536651938
44,C25-1484,2.3122264733226
44,C25-1485,2.770690955898212
44,C25-1486,2.4534091733664156
44,C25-1470,2.138924437939735
44,C25-1471,2.159511910687567
44,C25-1472,2.5130756636620823
44,C25-1473,2.550394180779348
44,C25-1474,1.6919498411587433
44,C25-1475,2.2882937471453557
44,C25-1476,2.2882937471453557
44,C25-1478,2.4106767244507705
44,C25-1464,2.4039329943385965
44,C25-1465,1.76574603628277
44,C25-1466,1.9602980657037161
44,C25-1467,1.7843611292159898
44,C25-1468,2.3929098159213407
44,C25-1469,2.234394138883578
44,C25-1459,2.2811982253539984
44,C25-1460,2.4106767244507705
44,C25-1461,1.4669143061614949
44,C25-1462,2.1985806679972604
44,C25-1463,2.3929098159213407
44,C25-1451,1.7584582068439623
44,C25-1452,2.823436711994989
44,C25-1453,2.1894723491799337
44,C25-1454,2.140993220640532
44,C25-1455,1.571470073294651
44,C25-1456,2.140993220640532
44,C25-1457,1.9474157931604075
44,C25-1458,2.2882937471453557
44,C25-1448,2.2704748611031675
44,C25-1449,1.6099279940964202
44,C25-1450,2.0559416841028844
44,C25-1440,1.818552493437962
44,C25-1441,1.6080132535030136
44,C25-1442,1.5429881449050147
44,C25-1444,1.6225792521296174
44,C25-1446,2.0568081506438527
44,C25-1447,2.2531741428782115
44,C25-1423,2.394246208772421
44,C25-1424,1.40690985668522
44,C25-1425,1.6036485299704206
44,C25-1426,1.818552493437962
44,C25-1427,1.5329731603272507
44,C25-1428,2.3859323705813664
44,C25-1429,2.8485636284535403
44,C25-1430,1.34420344212426
44,C25-1431,2.140993220640532
44,C25-1432,1.5948897084312617
44,C25-1433,2.553021668662191
44,C25-1434,2.140993220640532
44,C25-1435,2.5768041282049396
44,C25-1436,2.363470055467173
44,C25-1437,2.342282829587749
44,C25-1438,2.2883740711381004
44,C25-1439,1.5559722046388618
44,C25-1419,2.0568081506438527
44,C25-1420,2.140993220640532
44,C25-1421,1.4303104878562827
44,C25-1422,1.6080132535030136
44,C25-1408,1.8948113162411753
44,C25-1409,2.749006704728918
44,C25-1410,1.9602980657037161
44,C25-1411,2.550394180779348
44,C25-1412,2.355730536651938
44,C25-1413,2.6227977133332745
44,C25-1414,2.355730536651938
44,C25-1415,1.6080132535030136
44,C25-1416,1.8798610746881999
44,C25-1417,1.957461701432573
44,C25-1418,1.4662265818901306
44,C25-1398,2.3929098159213407
44,C25-1399,2.140993220640532
44,C25-1400,1.818552493437962
44,C25-1401,2.1439724337697417
44,C25-1402,2.335181068910029
44,C25-1404,2.355730536651938
44,C25-1405,2.134688762916507
44,C25-1406,2.355730536651938
44,C25-1407,2.386464515368559
44,C25-1381,2.358696839539722
44,C25-1382,1.9262150132018887
44,C25-1383,2.4534091733664156
44,C25-1374,1.9602980657037161
44,C25-1375,2.4487416412033873
44,C25-1376,2.2811982253539984
44,C25-1377,2.3192321479964084
44,C25-1378,2.330963128235679
44,C25-1379,2.4039329943385965
44,C25-1380,2.481735685870692
44,C25-1370,1.9013824392588077
44,C25-1371,2.749006704728918
44,C25-1372,2.481735685870692
44,C25-1373,1.9602980657037161
44,C25-1366,1.5948897084312617
44,C25-1367,1.9561620701870996
44,C25-1368,1.4662265818901306
44,C25-1369,2.3929098159213407
44,C25-1355,2.6691877654261322
44,C25-1356,1.6036485299704206
44,C25-1357,1.7136829487250254
44,C25-1358,2.2531741428782115
44,C25-1359,2.328836155645804
44,C25-1360,2.2882937471453557
44,C25-1362,2.0559416841028844
44,C25-1363,2.2882937471453557
