apartment_id,grocery_store_id,distance_miles,time_min
23,9,3.4653957522959726,10.183333333333334
23,10,3.003715808965166,6.7
23,11,3.766140156834479,9.55
23,12,0.6294505822262543,2.4166666666666665
23,13,2.126337504815639,7.05
23,14,1.9287409745610002,6.4
23,15,1.8790311556290158,6.566666666666666
23,16,1.4782457404898903,5.516666666666667
23,17,3.5492810717436964,8.583333333333334
23,18,1.8529335006897238,6.383333333333334
23,19,1.8249717275404824,6.916666666666667
23,20,3.4653957522959726,10.183333333333334
23,21,22.081101569587535,26.316666666666666
23,22,6.7555643928567,12.083333333333334
24,0,3.3690829781152525,10.783333333333333
24,1,3.2112543030062013,9.666666666666666
24,2,4.14952713534741,12.566666666666666
24,3,3.3784035691649996,10.916666666666666
24,4,3.3889669056880463,11.1
24,5,8.115127940646477,11.9
24,6,4.1004386891520745,12.35
24,7,3.2354878397355438,10.016666666666667
24,8,3.3554127779089566,10.766666666666667
24,9,0.07642884660792623,1.1
24,10,5.812941951358942,14.55
24,11,7.852287273043609,11.75
24,12,3.4386767246200307,10.266666666666667
24,13,6.526277853032921,11.166666666666666
24,14,5.994382790460686,10.783333333333333
24,15,1.7932817179713423,6.7
24,16,2.097754358929748,7.5
24,17,8.52026296494215,13.966666666666667
24,18,1.8305640821703308,7.133333333333334
24,19,2.1605130053313784,7.3
24,20,0.07642884660792623,1.1
24,21,19.825518535548735,23.433333333333334
24,22,10.663998906383984,13.333333333333334
25,0,2.53955037468776,8.883333333333333
25,1,2.382343072315359,7.783333333333333
25,2,3.318130413709968,10.616666666666667
25,3,2.549492338474157,9.033333333333333
25,4,2.5594343022605544,9.216666666666667
25,5,7.286216709955634,10.0
25,6,3.2690419675146334,10.4
25,7,2.405955236308052,8.116666666666667
25,8,2.5265015472181145,8.883333333333333
25,9,1.0668969888277182,3.5833333333333335
25,10,7.643506033529273,11.283333333333333
25,11,7.0233760423527665,9.85
25,12,3.79472330272037,9.6
25,13,5.697366622342078,9.283333333333333
25,14,5.164850187033194,8.9
25,15,2.1493282960716815,6.033333333333333
25,16,2.4531795642934373,6.85
25,17,7.691351734251309,12.083333333333334
25,18,2.1859892875340203,6.483333333333333
25,19,1.331601774640536,5.416666666666667
25,20,1.0668969888277182,3.5833333333333335
25,21,19.921831309729455,21.516666666666666
25,22,9.834466302956493,11.45
26,0,0.9364087141312588,6.316666666666666
26,1,0.6642474554786435,3.95
26,2,1.6876483527408752,7.85
26,3,0.5318950625722346,3.45
26,4,0.40513502429567405,2.783333333333333
26,5,3.3808890601115986,7.483333333333333
26,6,1.6385599065455405,7.633333333333334
26,7,0.67543216473834,4.633333333333334
26,8,0.47100053438055356,3.3833333333333333
26,9,5.345048280661638,10.383333333333333
26,10,3.7387997564218876,8.766666666666667
26,11,3.11866976524538,7.333333333333333
26,12,2.353759926429468,9.966666666666667
26,13,1.6286179427591436,5.666666666666667
